CURRENT MEDICATIONS OVERVIEW,,
MEDICATION,GENE(S),PRESCRIBING CONSIDERATIONS BASED ON myDNA TEST
"Aripiprazole (Abilify)",CYP2D6,Major – significant result that may require altering this medication
"Fluoxetine","CYP2C9CYP2D6",Major – significant result that may require altering this medication
"Lisdexamfetamine(Vyvanse)",CYP2D6,"Minor – result should be considered as may affect medicationresponse"
"Melatonin",CYP1A2,Usual prescribing considerations apply
"Olanzapine",CYP1A2,Usual prescribing considerations apply
MEDICATIONS THAT DO NOT HAVE PRESCRIBING CONSIDERATIONS BASED ON myDNA TEST,,
buprenorphine (Norspan),,
MEDICATIONS WITH MAJOR PRESCRIBING CONSIDERATIONS,,,,
DRUG CATEGORY,MEDICATION,"GENE(S)INVOLVED",POTENTIAL CLINICAL ISSUES,"PUBLISHEDGUIDELINES"
"ADHD -miscellaneous agents",Atomoxetine,CYP2D6,Adverse effects,FDA3
Antiarrhythmics,Flecainide,CYP2D6,Adverse effects,DPWG1
"",Propafenone,CYP2D6,Adverse effects,DPWG1
"Anticholinergics(genitourinary)",Tolterodine,CYP2D6,Adverse effects,FDA4
"Antidepressants -other",Vortioxetine,CYP2D6,Adverse effects,"TGA5, FDA6"
MEDICATIONS WITH MAJOR PRESCRIBING CONSIDERATIONS,,,,
DRUG CATEGORY,MEDICATION,"GENE(S)INVOLVED",POTENTIAL CLINICAL ISSUES,"PUBLISHEDGUIDELINES"
"Antidepressants -serotoninnoradrenalinereuptake inhibitors",Venlafaxine,CYP2D6,Adverse effects,DPWG1
"Antidepressants -SSRIs",Fluoxetine,"CYP2D6CYP2C9",Adverse effects,FDA2
"",Fluvoxamine,"CYP2D6CYP1A2",Adverse effects,CPIC7
"",Paroxetine,CYP2D6,Adverse effects,CPIC7
"Antidepressants -tricyclicantidepressants",Amitriptyline,"CYP2D6CYP2C19",Adverse effects,CPIC8
"",Clomipramine,"CYP2D6CYP2C19",Adverse effects,CPIC8
"",Desipramine,CYP2D6,Adverse effects,CPIC8
"",Doxepin,"CYP2D6CYP2C19",Adverse effects,CPIC8
"",Imipramine,"CYP2D6CYP2C19",Adverse effects,CPIC8
"",Nortriptyline,CYP2D6,Adverse effects,CPIC8
Antiemetics,Ondansetron,CYP2D6,"Increased therapeutic and/oradverse effects",CPIC9
Antipsychotics,Aripiprazole,CYP2D6,Adverse effects,"DPWG1,TGA10, FDA11"
"",Brexpiprazole,CYP2D6,Adverse effects,FDA12
"",Haloperidol,CYP2D6,Adverse effects,DPWG
"",Pimozide,CYP2D6,Adverse effects,FDA13
"",Risperidone,CYP2D6,Adverse effects,DPWG1
"",Zuclopenthixol,CYP2D6,Adverse effects,DPWG1
Antitussives,Dextromethorphan,CYP2D6,Adverse effects,-
Beta blockers,Metoprolol,CYP2D6,Adverse effects,DPWG1
"Glaucoma - ocularpreparations",Timolol,CYP2D6,Adverse effects,-
"Immunomodulatorsand antineoplastics",Tamoxifen,CYP2D6,Reduced / inadequate response,CPIC14
Miscellaneous,Eliglustat,CYP2D6,Adverse effects,TGA15
Neurological drugs,Tetrabenazine,CYP2D6,"Increased therapeutic andadverse effects",FDA16
Opioid Analgesics,Codeine,"CYP2D6OPRM1",Reduced / inadequate response,CPIC17
Hydrocodone,CYP2D6,Reduced / inadequate response,,
Tramadol,CYP2D6,Reduced / inadequate response,DPWG1,
MEDICATIONS WITH MINOR PRESCRIBING CONSIDERATIONS,,,,
DRUG CATEGORY,MEDICATION,"GENE(S)INVOLVED",POTENTIAL CLINICAL ISSUES,"PUBLISHEDGUIDELINES"
"Anticholinergics(genitourinary)",Darifenacin,CYP2D6,Adverse effects,-
"",Fesoterodine,CYP2D6,Adverse effects,-
Anticholinesterases,Donepezil,CYP2D6,Adverse effects,-
"",Galantamine,CYP2D6,Adverse effects,-
Anticoagulants,Acenocoumarol,"VKORC1CYP2C9","Increased acenocoumarolsensitivity",
MEDICATIONS WITH MINOR PRESCRIBING CONSIDERATIONS,,,,
