CURRENT MEDICATIONS OVERVIEW
MEDICATIONS THAT DO NOT HAVE PRESCRIBING CONSIDERATIONS BASED ON myDNA TEST
lorazepam
MEDICATIONS WITH MAJOR PRESCRIBING CONSIDERATIONS,,,,
DRUG CATEGORY,MEDICATION,"GENE(S)INVOLVED",POTENTIAL CLINICAL ISSUES,"PUBLISHEDGUIDELINES"
"ADHD -miscellaneous agents",Atomoxetine,CYP2D6,Adverse effects,FDA1
Antiarrhythmics,Flecainide,CYP2D6,Adverse effects,DPWG2
Propafenone,CYP2D6,Adverse effects,DPWG2,
MEDICATIONS WITH MAJOR PRESCRIBING CONSIDERATIONS,,,,
DRUG CATEGORY,MEDICATION,"GENE(S)INVOLVED",POTENTIAL CLINICAL ISSUES,"PUBLISHEDGUIDELINES"
"Anticholinergics(genitourinary)",Tolterodine,CYP2D6,Adverse effects,FDA3
"Antidepressants -other",Vortioxetine,CYP2D6,Adverse effects,"TGA4, FDA5"
"Antidepressants -serotoninnoradrenalinereuptake inhibitors",Venlafaxine,CYP2D6,Adverse effects,DPWG2
"Antidepressants -SSRIs",Citalopram,CYP2C19,Reduced / inadequate response,CPIC6
"",Escitalopram,CYP2C19,Reduced / inadequate response,CPIC6
"",Fluoxetine,"CYP2D6CYP2C9",Adverse effects,FDA7
"",Fluvoxamine,"CYP2D6CYP1A2",Adverse effects,CPIC6
"",Paroxetine,CYP2D6,Adverse effects,CPIC6
"Antidepressants -tricyclicantidepressants",Amitriptyline,"CYP2D6CYP2C19",Altered response,CPIC8
"",Clomipramine,"CYP2D6CYP2C19",Altered response,CPIC8
"",Desipramine,CYP2D6,Adverse effects,CPIC8
"",Doxepin,"CYP2D6CYP2C19",Altered response,CPIC8
"",Imipramine,"CYP2D6CYP2C19",Altered response,CPIC8
"",Nortriptyline,CYP2D6,Adverse effects,CPIC8
Antiemetics,Ondansetron,CYP2D6,"Increased therapeutic and/oradverse effects",CPIC9
Antifungals - Azoles,Voriconazole,CYP2C19,Reduced / inadequate response,CPIC10
Antipsychotics,Aripiprazole,CYP2D6,Adverse effects,"DPWG2,TGA11, FDA12"
"",Brexpiprazole,CYP2D6,Adverse effects,FDA13
"",Haloperidol,CYP2D6,Adverse effects,DPWG
"",Pimozide,CYP2D6,Adverse effects,FDA14
"",Risperidone,CYP2D6,Adverse effects,DPWG2
"",Zuclopenthixol,CYP2D6,Adverse effects,DPWG2
Antitussives,Dextromethorphan,CYP2D6,Adverse effects,-
Beta blockers,Metoprolol,CYP2D6,Adverse effects,DPWG2
"Glaucoma - ocularpreparations",Timolol,CYP2D6,Adverse effects,-
"Immunomodulatorsand antineoplastics",Tamoxifen,CYP2D6,Reduced / inadequate response,CPIC15
Miscellaneous,Eliglustat,CYP2D6,Adverse effects,TGA16
Neurological drugs,Tetrabenazine,CYP2D6,"Increased therapeutic andadverse effects",FDA17
Opioid Analgesics,Codeine,"CYP2D6OPRM1",Reduced / inadequate response,CPIC18
