CURRENT MEDICATIONS OVERVIEW,,
MEDICATION,GENE(S),PRESCRIBING CONSIDERATIONS BASED ON myDNA TEST
"Duloxetine","CYP1A2CYP2D6",Usual prescribing considerations apply
"Ibuprofen",CYP2C9,Usual prescribing considerations apply
MEDICATIONS THAT DO NOT HAVE PRESCRIBING CONSIDERATIONS BASED ON myDNA TEST,,
"ethinylestradiol / levonorgestrel (Levonorgestrel And Ethinyl Estradiol Tablets, 0.1 Mg/0.02 Mg)",,
MEDICATIONS WITH MAJOR PRESCRIBING CONSIDERATIONS,,,,
DRUG CATEGORY,MEDICATION,"GENE(S)INVOLVED",POTENTIAL CLINICAL ISSUES,"PUBLISHEDGUIDELINES"
"Antidepressants -SSRIs",Citalopram,CYP2C19,Adverse effects,"CPIC2, TGA3"
"",Escitalopram,CYP2C19,Adverse effects,"CPIC2, TGA4"
"",Sertraline,CYP2C19,Adverse effects,CPIC2
"Antidepressants -tricyclicantidepressants",Amitriptyline,"CYP2D6CYP2C19",Adverse effects,CPIC5
Clomipramine,"CYP2D6CYP2C19",Adverse effects,CPIC5,
Doxepin,"CYP2D6CYP2C19",Adverse effects,CPIC5,
Imipramine,"CYP2D6CYP2C19",Adverse effects,CPIC5,
MEDICATIONS WITH MAJOR PRESCRIBING CONSIDERATIONS,,,,
DRUG CATEGORY,MEDICATION,"GENE(S)INVOLVED",POTENTIAL CLINICAL ISSUES,"PUBLISHEDGUIDELINES"
Antifungals - Azoles,Voriconazole,CYP2C19,"Increased therapeutic and/oradverse effects",CPIC6
Antiplatelet drugs,Clopidogrel,CYP2C19,Reduced / inadequate response,CPIC7
Benzodiazepines,Clobazam,CYP2C19,Adverse effects,FDA8
"",Diazepam,CYP2C19,Adverse effects,-
Statins,Simvastatin,"SLCO1B1CYP3A4",Adverse effects,CPIC9
MEDICATIONS WITH MINOR PRESCRIBING CONSIDERATIONS,,,,
DRUG CATEGORY,MEDICATION,"GENE(S)INVOLVED",POTENTIAL CLINICAL ISSUES,"PUBLISHEDGUIDELINES"
"ADHD -miscellaneous agents",Atomoxetine,CYP2D6,Adverse effects,-
Antiarrhythmics,Flecainide,CYP2D6,Adverse effects,DPWG10
"",Propafenone,CYP2D6,Adverse effects,DPWG10
Anticoagulants,Acenocoumarol,"VKORC1CYP2C9","Increased acenocoumarolsensitivity",
"",Warfarin,"VKORC1CYP2C9",Increased warfarin sensitivity,FDA11
"Antidepressants -other",Moclobemide,CYP2C19,Adverse effects,-
"Antidepressants -serotoninnoradrenalinereuptake inhibitors",Venlafaxine,CYP2D6,Adverse effects,DPWG10
"Antidepressants -SSRIs",Paroxetine,CYP2D6,Adverse effects,CPIC2
"Antidepressants -tricyclicantidepressants",Desipramine,CYP2D6,Adverse effects,CPIC5
"",Nortriptyline,CYP2D6,Adverse effects,CPIC5
Antidiabetics,Gliclazide,"CYP2C9CYP2C19","Increased therapeutic and/oradverse effects",-
Antiemetics,Ondansetron,CYP2D6,"Increased therapeutic and/oradverse effects",CPIC12
Antihistamines,Chlorpheniramine,CYP2D6,Adverse effects,-
"",Dexchlorpheniramine,CYP2D6,Adverse effects,-
Antipsychotics,Aripiprazole,CYP2D6,Adverse effects,-
"",Brexpiprazole,CYP2D6,Adverse effects,-
"",Haloperidol,CYP2D6,Adverse effects,-
"",Pimozide,CYP2D6,Adverse effects,
"",Risperidone,CYP2D6,Adverse effects,DPWG10
"",Zuclopenthixol,CYP2D6,Adverse effects,DPWG10
Antitussives,Dextromethorphan,CYP2D6,Altered response,-
Beta blockers,Metoprolol,CYP2D6,Adverse effects,DPWG10
"Immunomodulatorsand antineoplastics",Tamoxifen,CYP2D6,Reduced / inadequate response,CPIC13
Miscellaneous,Cyclophosphamide,CYP2C19,Reduced / inadequate response,-
"",Eliglustat,CYP2D6,Adverse effects,TGA14
"",Naltrexone,OPRM1,"Associated with reducedresponse to naltrexone",
"",Proguanil,CYP2C19,Reduced / inadequate response,-
Neurological drugs,Tetrabenazine,CYP2D6,Adverse effects,FDA15
MEDICATIONS WITH MINOR PRESCRIBING CONSIDERATIONS,,,,
DRUG CATEGORY,MEDICATION,"GENE(S)INVOLVED",POTENTIAL CLINICAL ISSUES,"PUBLISHEDGUIDELINES"
Opioid Analgesics,Morphine,OPRM1,"Associated with increasedtherapeutic and/or adverseeffects to morphine",-
"Proton pumpinhibitors",Dexlansoprazole,CYP2C19,"Increased therapeutic and/oradverse effects",FDA16
"",Esomeprazole,CYP2C19,"Increased therapeutic and/oradverse effects",-
"",Lansoprazole,CYP2C19,"Increased therapeutic and/oradverse effects",-
"",Omeprazole,CYP2C19,"Increased therapeutic and/oradverse effects",-
"",Pantoprazole,CYP2C19,"Increased therapeutic and/oradverse effects",-
"",Rabeprazole,CYP2C19,"Increased therapeutic and/oradverse effects",-
Statins,Atorvastatin,"SLCO1B1CYP3A4",Adverse effects,-
MEDICATIONS WITH USUAL PRESCRIBING CONSIDERATIONS,,,,
DRUG CATEGORY,MEDICATION,"GENE(S)INVOLVED",POTENTIAL CLINICAL ISSUES,"PUBLISHEDGUIDELINES"
"Angiotensin receptorblockers",Irbesartan,CYP2C9,"No altered effect predicted bygenotype",-
"",Losartan,CYP2C9,"No altered effect predicted bygenotype",-
"Anticholinergics(genitourinary)",Darifenacin,CYP2D6,"No altered effect predicted bygenotype",-
"",Fesoterodine,CYP2D6,"No altered effect predicted bygenotype",-
"",Tolterodine,CYP2D6,"No altered effect predicted bygenotype",-
Anticholinesterases,Donepezil,CYP2D6,"No altered effect predicted bygenotype",-
"",Galantamine,CYP2D6,"No altered effect predicted bygenotype",-
"Antidepressants -other",Mirtazapine,"CYP2D6CYP1A2","No altered effect predicted bygenotype",-
"",Vortioxetine,CYP2D6,"No altered effect predicted bygenotype",-
"Antidepressants -serotoninnoradrenalinereuptake inhibitors",Duloxetine,"CYP2D6CYP1A2","No altered effect predicted bygenotype",-
